순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"421","국내도서","12가지 인생의 법칙 (40만 부 기념 스페셜 에디션)","K792831206","9791190538534","03180","메이븐","조던 B. 피터슨 지음, 강주헌 옮김","18,200","16,380","1,820","10%","910점","20230210","5150"
"422","국내도서","살아가는 책","8960907979","9788960907973","03300","마음산책","이은혜 지음","15,000","13,500","1,500","10%","750점","20230220","4660"
"423","국내도서","단순한 열정 (무선)","8954619584","9788954619585","04860","문학동네","아니 에르노 지음, 최정수 옮김","10,000","9,000","1,000","10%","500점","20121107","43173"
"424","국내도서","체인소 맨 8","K052838710","9791169273848","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20210909","30468"
"425","국내도서","스크루테이프의 편지","8936513192","9788936513191","03230","홍성사","C.S.루이스 지음, 김선형 옮김","13,000","11,700","1,300","10%","650점","20181115","29910"
"426","국내도서","체인소 맨 4","K702838147","9791169278560","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20210107","28114"
"427","국내도서","채사장의 지대넓얕 5 : 자본주의의 역습","K762830721","9791197578458","74900","돌핀북","채사장.마케마케 지음, 정용환 그림","15,000","13,500","1,500","10%","750점","20221224","27910"
"428","국내도서","읽으면서 바로 써먹는 어린이 급수 한자 : 6·7·8급","K892830285","9791158682477","73700","파란정원","한날 지음","13,000","11,700","1,300","10%","650점","20221121","23210"
"429","국내도서","똑게육아","K432836219","9791197672125","13590","북로스트","로리(김준희) 지음","22,200","19,980","2,220","10%","1,110점","20220223","21264"
"430","국내도서","흔한남매 수수께끼 어드벤처 1","K402839980","9791168413078","77030","미래엔아이세움","도니패밀리 그림, 노지영 글, 흔한컴퍼니.정재형 감수, 흔한남매 원작","14,000","12,600","1,400","10%","700점","20220915","20960"
"431","국내도서","감각적인 니터를 위한 손뜨개 모티브 & 에징 300","8998317729","9788998317720","14630","참돌","일본 보그사 지음","4,400","3,960","440","10%","220점","20150925","17606"
"432","국내도서","기분대로 아이를 키우지 않겠습니다","K012830592","9791192625096","03590","포레스트북스","곽윤정 지음","17,000","15,300","1,700","10%","850점","20221123","13360"
"433","국내도서","내게 남은 사랑을 드릴게요","K102831491","9791191824193","03810","자이언트북스","이유리 외 지음","15,800","14,220","1,580","10%","790점","20230130","12180"
"434","국내도서","2023 심우철 이것만은 알고 가자","K172831463","9791162051481","13740","심슨북스","심우철 지음","16,500","14,850","1,650","10%","820점","20230104","11715"
"435","국내도서","좋아 싫어 대신 뭐라고 말하지?","K832831396","9791197769078","07800","이야기공간","송현지 지음, 순두부 그림","15,800","14,220","1,580","10%","790점","20230201","7830"
"436","국내도서","존 리, 새로운 10년의 시작","8934951028","9788934951025","03320","김영사","존 리 지음","14,500","13,050","1,450","10%","720점","20230213","5680"
"437","국내도서","2023 문동균 한국사 D-30 문단속 모의고사","K442831845","9791169660150","13910","에스티유니타스","문동균 지음","14,000","12,600","1,400","10%","140점","20230224","3940"
"438","국내도서","종의 기원","K712635336","9791189198862","04400","사이언스북스","찰스 로버트 다윈 지음, 장대익 옮김, 최재천 감수, 다윈 포럼 기획","22,000","19,800","2,200","10%","1,100점","20190731","29432"
"439","국내도서","세상 쉽고 맛있는 튼이 이유식","K972534201","9791196533007","13590","서사원","정주희 지음","22,000","19,800","2,200","10%","1,100점","20190103","27369"
"440","국내도서","나의 해방일지 일반판 1~4 세트 - 전4권","K552831482","9791130696065","04810","오브제","박해영 지음","64,000","57,600","6,400","10%","3,200점","20230130","17600"
"441","국내도서","밥 프록터의 위대한 확언","K562830243","9791190977951","03320","페이지2(page2)","밥 프록터 지음, 김잔디 옮김, 조성희 감수","17,800","16,020","1,780","10%","890점","20221221","15835"
"442","국내도서","장단기 투자의 비밀","K512831560","9791191328769","03320","이레미디어","래리 윌리엄스 지음, 이은주 옮김","25,000","22,500","2,500","10%","1,250점","20230127","15175"
"443","국내도서","이준석의 거부할 수 없는 미래","895095379X","9788950953799","03340","21세기북스","이준석 지음","22,000","19,800","2,200","10%","1,100점","20230302","14540"
"444","국내도서","기원 이론","K312831629","9791161292496","03230","새물결플러스","로버트 C. 비숍 외 지음, 노동래 옮김, 우종학 외 감수","70,000","63,000","7,000","10%","3,500점","20230215","3310"
"445","국내도서","생각의 법칙","8993690782","9788993690781","03320","이상BIZ","제임스 알렌 지음, 주랑 옮김","8,500","7,650","850","10%","420점","20210315","3235"
"446","국내도서","김락희의 인체 드로잉","893158850X","9788931588507","13600","성안당","김락희 지음, 윤관현 감수","35,000","31,500","3,500","10%","1,750점","20191127","49726"
"447","국내도서","내가 알고 있는 걸 당신도 알게 된다면 (리커버 에디션)","K122838550","9791158511432","03190","토네이도","칼 필레머 지음, 박여진 옮김","17,000","15,300","1,700","10%","850점","20220829","26507"
"448","국내도서","그림 그리기가 이토록 쉬울 줄이야","K722838698","9791191731279","13650","스몰빅라이프","이기주 지음","18,000","16,200","1,800","10%","900점","20220718","16657"
"449","국내도서","비극","8932474834","9788932474830","03800","을유문화사","테리 이글턴 지음, 정영목 옮김","20,000","18,000","2,000","10%","1,000점","20230130","8070"
"450","국내도서","나의 히어로 아카데미아 -팀업 미션- 4","K702831326","9791136763969","","서울미디어코믹스(서울문화사)","아키야마 요코 지음, 오경화 옮김, 호리코시 코헤이 원작","6,000","5,400","600","10%","300점","20230209","8060"
"451","국내도서","피메일스","K192831618","9791168125766","03300","위즈덤하우스","안드레아 롱 추 지음, 박종주 옮김","17,000","15,300","1,700","10%","850점","20230208","5120"
"452","국내도서","시장으로 간 성폭력","K602831491","9791160809633","03330","휴머니스트","김보화 지음","21,000","18,900","2,100","10%","1,050점","20230206","5065"
"453","국내도서","해커스 토익 스타트 리딩 RC","8965423376","9788965423379","13740","해커스어학연구소(Hackers)","데이빗 조 (David Cho) 지음","14,900","13,410","1,490","10%","740점","20200102","57783"
"454","국내도서","틀려도 괜찮아","8990611261","9788990611260","77830","토토북","마키타 신지 지음, 하세가와 토모코 그림, 유문조 옮김","12,000","10,800","1,200","10%","600점","20060215","49765"
"455","국내도서","생각에 관한 생각","8934981210","9788934981213","03320","김영사","대니얼 카너먼 지음, 이창신 옮김","25,000","22,500","2,500","10%","1,250점","20180330","32883"
"456","국내도서","체인소 맨 1","K462838363","9791168769984","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20200914","31310"
"457","국내도서","체인소 맨 3","K142838273","9791134814465","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20201105","28770"
"458","국내도서","체인소 맨 2","K272838439","9791169276436","","학산문화사(만화)","후지모토 타츠키 지음","6,000","5,400","600","10%","300점","20200914","28293"
"459","국내도서","JLPT 일본어능력시험 한권으로 끝내기 N3","8927712439","9788927712435","14730","다락원","이치우. 기타지마 치즈코 지음","27,000","24,300","2,700","10%","1,350점","20211011","27516"
"460","국내도서","슬램덩크 오리지널 박스판 1~5 세트 - 전5권","K912433357","9791133406012","07830","대원씨아이(만화)","이노우에 다케히코 지음","30,000","27,000","3,000","10%","1,500점","20150922","20504"
"461","국내도서","니체의 삶","K112630804","9791135484223","03990","비잉(Being)","수 프리도 지음, 박선영 옮김","25,800","23,220","2,580","10%","1,290점","20200624","15303"
"462","국내도서","2023 단기 합격 해커스공기업 NCS 통합 기본서 직업기초능력평가 + 직무수행능력평가","8969653325","9788969653321","13320","해커스공기업","윤종혁 외 지음","23,900","21,510","2,390","10%","1,190점","20230102","13175"
"463","국내도서","건강의 뇌과학","K302838204","9791139706673","03400","현대지성","제임스 굿윈 지음, 박세연 옮김","19,900","17,910","1,990","10%","990점","20220712","11483"
"464","국내도서","기후위기 부의 대전환","K892831003","9791130696560","03320","다산북스","홍종호 지음","20,000","18,000","2,000","10%","1,000점","20230126","8240"
"465","국내도서","2023 실전과 가장 유사한 국가직 9급 모의고사","K422831404","9791167223692","13350","메가스터디교육(공무원)","신용한.SK100수험연구소 지음","12,000","10,800","1,200","10%","600점","20230210","5290"
"466","국내도서","마법소녀 마도카 마기카 신장판 : 상.하 박스 세트 - 전2권 (투명 pp카드 2매 + A5 L홀더 포함)","K392831943","9791141101411","","학산문화사(만화)","마기카 쿼테트 지음, 하노카게 그림","30,000","27,000","3,000","10%","1,500점","20230316","4070"
"467","국내도서","시크릿","8952206509","9788952206503","03320","살림Biz","론다 번 지음, 김우열 옮김","16,800","15,120","1,680","10%","840점","20070622","116296"
"468","국내도서","랑랑 형제 떡집","8949162482","9788949162485","74800","비룡소","김리리 지음, 김이랑 그림","11,000","9,900","1,100","10%","550점","20221026","50425"
"469","국내도서","아티스트 웨이","8986377454","9788986377453","03600","경당","줄리아 카메론 지음, 임지호 옮김","17,000","15,300","1,700","10%","850점","20120510","34673"
"470","국내도서","데일 카네기 성공대화론","K182839301","9791139708899","03320","현대지성","데일 카네기 지음, 임상훈 옮김","11,500","10,350","1,150","10%","570점","20221005","18940"
"471","국내도서","슬램덩크 오리지널 박스판 16~20 세트 - 전5권","K212434591","9791133410798","07830","대원씨아이(만화)","이노우에 다케히코 지음","30,000","27,000","3,000","10%","1,500점","20151216","18856"
"472","국내도서","2023 에듀윌 스포츠지도사 필기 한권끝장","K802839987","9791136019516","13690","에듀윌","정수봉 외 지음","31,000","27,900","3,100","10%","1,550점","20220908","12328"
"473","국내도서","붕괴하는 세계와 인구학","8989566886","9788989566885","03340","김앤김북스","피터 자이한 지음, 홍지수 옮김","20,000","18,000","2,000","10%","1,000점","20230119","12190"
"474","국내도서","Go Go 카카오프렌즈 자연탐사 2 : 사하라 사막","8950991454","9788950991456","74400","아울북","조주희 지음, 김정한 그림, 김미영 기획","14,800","13,320","1,480","10%","740점","20230118","12190"
"475","국내도서","나는 4시간만 일한다 (리커버 에디션)","K802831204","9791185584454","03320","다른상상","팀 페리스 지음, 최원형.윤동준 옮김","16,800","15,120","1,680","10%","840점","20171020","10273"
